Marque,Modéle,Année-Modele,Kilométrage,Type de carburant,Puissance fiscale,Boite de vitesses,Nombre de portes,Origine,Premiére main,état,Airbags,Climatisation,ABS,ESP,CD/MP3/Bluetooth,Prix
renault,kangoo,2012,2500,diesel,6,manuelle,5.0,ww au maroc,non,excellent,False,False,False,False,False,72000
renault,clio,2018,72500,diesel,6,manuelle,5.0,ww au maroc,non,excellent,True,True,True,True,True,113000
renault,kangoo,2010,17500,diesel,6,manuelle,5.0,ww au maroc,non,trés bon,True,False,True,False,True,79000
renault,kangoo,2008,195000,diesel,6,manuelle,3.0,ww au maroc,oui,excellent,False,False,False,False,False,60000
seat,leon,2015,125000,diesel,6,automatique,5.0,ww au maroc,oui,excellent,True,True,True,True,True,150000
seat,leon,2009,165000,diesel,8,manuelle,5.0,ww au maroc,non,trés bon,True,True,True,False,True,82000
seat,ibiza,2013,27500,essence,6,manuelle,5.0,ww au maroc,non,trés bon,False,False,False,False,False,75000
seat,ibiza,2010,225000,diesel,6,manuelle,5.0,ww au maroc,non,trés bon,True,True,False,False,True,78000
seat,leon,2017,87500,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,False,False,False,False,False,150000
seat,leon,2015,125000,diesel,6,automatique,5.0,ww au maroc,oui,excellent,True,True,True,True,True,150000
seat,leon,2009,225000,diesel,8,automatique,5.0,dédouanée,non,trés bon,True,True,False,False,True,85000
seat,leon st,2012,165000,diesel,6,manuelle,5.0,ww au maroc,non,non spécifié,True,False,False,False,False,115000
seat,leon,2007,195000,essence,9,manuelle,5.0,ww au maroc,non,correct,False,False,False,False,False,68000
seat,ibiza,2014,175000,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,False,True,95000
seat,ibiza,2006,325000,diesel,8,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,60000
seat,ibiza,2018,27500,diesel,6,--,5.0,ww au maroc,oui,non spécifié,False,False,False,False,False,132000
seat,ibiza,2017,115000,diesel,6,manuelle,5.0,ww au maroc,non spécifié,excellent,True,True,True,True,True,110000
seat,ibiza,2012,105000,essence,8,manuelle,3.0,non spécifié,non,trés bon,True,True,True,True,False,65000
seat,leon,2016,135000,diesel,6,--,5.0,dédouanée,oui,non spécifié,True,True,True,True,True,190000
seat,leon,2009,155000,diesel,8,manuelle,5.0,dédouanée,non,trés bon,True,True,True,False,True,100000
seat,leon,2016,105000,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,True,True,148000
seat,leon,2007,155000,essence,9,manuelle,5.0,ww au maroc,non,trés bon,True,True,True,True,True,65000
seat,toledo,2015,125000,diesel,6,manuelle,5.0,ww au maroc,non,trés bon,True,True,True,False,True,120000
seat,ibiza,2022,2500,essence,6,manuelle,5.0,ww au maroc,oui,excellent,False,False,False,False,False,145000
seat,altea xl,2006,135000,diesel,8,--,5.0,non spécifié,non spécifié,bon,False,False,False,False,False,90000
seat,leon,2015,97500,diesel,6,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,140000
seat,leon,2008,225000,diesel,8,manuelle,5.0,non spécifié,non spécifié,trés bon,True,True,True,True,True,70000
seat,ibiza,2013,115000,essence,7,manuelle,5.0,ww au maroc,non spécifié,trés bon,True,True,True,False,True,82000
seat,ibiza,2015,135000,diesel,6,manuelle,5.0,importée neuve,non spécifié,excellent,True,True,False,False,True,112000
seat,leon,2017,92500,diesel,6,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,140000
seat,leon,2017,165000,diesel,8,manuelle,5.0,ww au maroc,non,excellent,True,True,True,True,True,178000
seat,leon,2018,37500,diesel,8,--,5.0,non spécifié,oui,excellent,False,False,False,False,False,215000
seat,leon,2008,225000,diesel,8,manuelle,5.0,ww au maroc,oui,bon,True,True,True,True,True,66000
seat,ibiza,2016,77500,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,False,False,False,False,False,115000
seat,cordoba,2006,27500,diesel,8,automatique,5.0,ww au maroc,non,trés bon,True,True,True,False,True,70000
seat,ibiza,2015,12500,diesel,6,manuelle,3.0,ww au maroc,non,excellent,False,False,False,False,False,106000
seat,cordoba,2009,185000,diesel,6,manuelle,5.0,ww au maroc,non,excellent,False,False,False,False,False,75000
seat,leon,2008,22500,diesel,8,manuelle,5.0,dédouanée,non,non spécifié,True,True,True,True,True,75000
seat,ibiza,2016,62500,diesel,6,manuelle,5.0,ww au maroc,non spécifié,trés bon,True,True,True,True,True,110000
seat,leon,2008,225000,diesel,8,manuelle,5.0,importée neuve,non,trés bon,True,True,True,True,True,70000
seat,leon,2011,165000,diesel,6,manuelle,5.0,non spécifié,non spécifié,excellent,True,True,True,True,True,105000
seat,leon,2010,155000,diesel,8,manuelle,5.0,ww au maroc,non spécifié,non spécifié,False,False,False,False,False,103000
seat,ibiza,2016,62500,diesel,6,manuelle,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,91000
seat,cordoba,2007,125000,diesel,7,manuelle,5.0,non spécifié,non,non spécifié,True,False,False,False,True,60000
seat,leon,2017,115000,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,False,False,False,False,False,147000
seat,ibiza,2011,145000,diesel,6,manuelle,5.0,dédouanée,non,trés bon,False,False,False,False,False,85000
seat,cordoba,2007,275000,diesel,8,manuelle,5.0,ww au maroc,non,excellent,False,False,False,False,False,60000
seat,leon,2016,47500,diesel,6,manuelle,5.0,non spécifié,non spécifié,trés bon,True,True,True,False,False,150000
seat,leon,2017,67500,diesel,6,manuelle,5.0,ww au maroc,non,excellent,True,True,True,True,True,185000
seat,leon,2008,22500,diesel,8,manuelle,5.0,importée neuve,non,trés bon,True,True,True,True,True,70000
seat,leon,2008,225000,diesel,8,manuelle,5.0,ww au maroc,non,trés bon,True,True,True,True,True,84000
seat,leon,2016,7500,diesel,8,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,185000
seat,ibiza,2013,87500,diesel,6,manuelle,5.0,ww au maroc,oui,non spécifié,False,True,True,True,True,99900
seat,ibiza,2017,92500,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,False,False,False,False,False,117000
seat,leon,2018,57500,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,True,True,160000
seat,leon,2020,62500,diesel,8,manuelle,5.0,ww au maroc,oui,excellent,False,False,False,False,False,228000
seat,leon,2018,135000,diesel,8,manuelle,5.0,ww au maroc,non,excellent,True,True,True,True,True,206000
seat,leon,2010,195000,diesel,8,manuelle,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,90000
seat,ibiza,2016,92500,diesel,6,manuelle,5.0,ww au maroc,non,excellent,False,False,True,True,True,115000
seat,leon,2015,145000,diesel,6,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,137000
seat,ibiza,2019,22500,essence,6,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,True,True,130000
seat,leon,2013,155000,diesel,6,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,105000
seat,ibiza,2019,37500,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,True,True,129000
seat,ibiza,2012,105000,essence,7,manuelle,5.0,ww au maroc,non,excellent,False,True,False,False,False,75000
seat,leon,2016,92500,diesel,7,manuelle,5.0,ww au maroc,non spécifié,excellent,False,False,False,False,False,142000
seat,altea xl,2017,175000,diesel,7,manuelle,5.0,ww au maroc,non,excellent,True,True,True,True,True,120000
seat,ibiza,2019,67500,essence,6,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,140000
seat,ibiza,2021,2500,essence,6,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,False,True,145000
seat,leon,2016,7500,diesel,8,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,185000
seat,ibiza,2011,185000,diesel,6,manuelle,5.0,dédouanée,non,bon,False,False,False,False,False,80000
seat,exeo,2010,22500,diesel,8,manuelle,5.0,dédouanée,oui,excellent,True,False,False,False,True,79000
seat,leon,2016,125000,diesel,8,manuelle,5.0,ww au maroc,non,non spécifié,True,True,True,True,True,180000
seat,ibiza,2017,82500,diesel,6,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,97000
seat,cordoba,2006,225000,diesel,8,manuelle,5.0,ww au maroc,non,non spécifié,True,True,True,True,True,64000
seat,leon,2014,125000,diesel,6,manuelle,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,133000
seat,altea xl,2009,155000,diesel,8,manuelle,5.0,dédouanée,non,excellent,True,True,True,True,True,122000
seat,leon,2012,195000,diesel,8,manuelle,5.0,ww au maroc,non spécifié,trés bon,True,True,True,True,True,97000
seat,ibiza,2015,82500,diesel,7,manuelle,5.0,ww au maroc,non spécifié,excellent,False,False,False,False,False,90000
seat,ibiza,2012,12500,essence,7,manuelle,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,79000
seat,leon,2014,155000,diesel,6,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,148000
seat,leon,2018,82500,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,True,True,175000
seat,ibiza,2006,225000,diesel,8,manuelle,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,65000
seat,leon,2009,225000,essence,9,manuelle,5.0,non spécifié,non,non spécifié,False,False,False,False,False,64000
seat,leon,2007,175000,essence,8,manuelle,5.0,ww au maroc,non,trés bon,True,True,True,True,True,65000
seat,ibiza,2014,165000,diesel,6,manuelle,5.0,ww au maroc,non,non spécifié,True,True,True,True,True,92000
seat,leon,2007,145000,diesel,8,manuelle,5.0,non spécifié,non spécifié,excellent,False,False,False,False,False,85000
seat,leon,2008,275000,diesel,8,manuelle,5.0,ww au maroc,non,trés bon,True,True,True,True,False,75000
seat,ibiza,2016,135000,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,True,True,108000
seat,ibiza,2016,7500,essence,6,manuelle,5.0,ww au maroc,non,non spécifié,False,True,True,False,True,98000
seat,leon,2015,7500,diesel,8,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,156000
seat,leon,2018,62500,diesel,8,manuelle,5.0,ww au maroc,oui,non spécifié,True,True,True,True,True,220000
seat,leon,2018,105000,diesel,8,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,220000
seat,leon,2009,185000,diesel,8,manuelle,5.0,ww au maroc,non,trés bon,True,True,True,True,True,78000
seat,leon,2017,105000,diesel,8,manuelle,5.0,ww au maroc,non spécifié,non spécifié,False,False,False,False,False,192000
seat,leon,2016,12500,diesel,8,manuelle,5.0,ww au maroc,non,excellent,False,False,False,False,False,180000
seat,leon,2009,325000,diesel,8,manuelle,5.0,ww au maroc,non,excellent,True,True,True,True,True,75000
seat,leon,2017,105000,diesel,8,manuelle,5.0,ww au maroc,non spécifié,excellent,True,True,True,True,True,189000
seat,ibiza,2017,87500,essence,6,manuelle,5.0,ww au maroc,non,excellent,True,True,False,False,False,90000
seat,ibiza,2020,27500,essence,6,--,5.0,ww au maroc,oui,excellent,True,True,True,True,True,130000
seat,leon,2015,105000,diesel,6,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,True,True,154000
seat,ibiza,2016,72500,essence,6,manuelle,5.0,ww au maroc,oui,excellent,False,True,True,True,False,90000
seat,leon,2014,145000,diesel,6,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,137000
seat,leon,2015,145000,diesel,6,automatique,5.0,ww au maroc,non,excellent,True,True,True,True,True,150000
seat,altea,2006,2500,essence,9,manuelle,5.0,ww au maroc,non,bon,True,True,True,True,False,60000
seat,leon,2015,125000,diesel,6,automatique,5.0,dédouanée,oui,excellent,True,True,True,True,True,150000
seat,leon,2018,67500,diesel,6,manuelle,5.0,ww au maroc,non spécifié,excellent,True,True,True,True,True,163000
skoda,roomster,2009,165000,diesel,6,manuelle,5.0,dédouanée,oui,non spécifié,False,True,True,False,True,83000
skoda,octavia,2015,97500,diesel,6,manuelle,5.0,ww au maroc,non spécifié,excellent,True,True,True,True,False,143000
skoda,octavia,2007,225000,diesel,8,manuelle,5.0,ww au maroc,non,bon,True,True,False,False,True,80000
skoda,octavia,2017,57500,diesel,8,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,False,False,175000
skoda,octavia,2014,125000,diesel,8,manuelle,5.0,ww au maroc,non spécifié,excellent,True,True,True,True,True,149000
skoda,octavia,2015,145000,diesel,6,manuelle,5.0,ww au maroc,non,excellent,True,True,True,True,True,145000
skoda,roomster,2007,225000,essence,7,manuelle,5.0,non spécifié,non spécifié,trés bon,False,False,False,False,False,60000
skoda,octavia,2003,425000,diesel,8,manuelle,5.0,ww au maroc,non,bon,True,True,True,False,False,63000
skoda,yeti,2013,225000,diesel,8,manuelle,5.0,dédouanée,non,trés bon,True,True,False,False,False,123000
skoda,octavia,2015,145000,diesel,6,automatique,5.0,ww au maroc,non,excellent,True,True,True,True,True,147000
skoda,octavia,2007,475000,diesel,8,manuelle,5.0,ww au maroc,oui,trés bon,False,False,False,False,False,80000
skoda,octavia,2012,155000,diesel,8,manuelle,5.0,ww au maroc,oui,excellent,True,True,True,True,True,128000
skoda,octavia,2002,57500,diesel,8,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,60000
skoda,octavia,2011,12500,diesel,8,manuelle,5.0,ww au maroc,non,excellent,True,True,True,True,True,114000
skoda,octavia,2012,185000,diesel,8,manuelle,5.0,ww au maroc,non,trés bon,True,True,True,False,True,109000
skoda,octavia,2017,97500,diesel,8,manuelle,5.0,ww au maroc,non spécifié,excellent,True,True,True,True,True,176000
skoda,fabia,2017,17500,essence,6,manuelle,5.0,ww au maroc,oui,non spécifié,True,True,True,True,True,95000
skoda,yeti,2013,105000,diesel,8,manuelle,5.0,ww au maroc,oui,trés bon,True,True,True,True,True,135000
skoda,octavia,2017,82500,diesel,8,manuelle,5.0,ww au maroc,non spécifié,trés bon,True,True,True,True,True,162000
skoda,octavia,2017,195000,diesel,8,manuelle,5.0,ww au maroc,non,excellent,False,False,False,False,False,168000
skoda,octavia,2014,125000,diesel,8,manuelle,5.0,ww au maroc,non spécifié,excellent,True,True,True,True,True,149000
skoda,superb,2012,225000,diesel,8,automatique,5.0,ww au maroc,non,trés bon,True,True,True,True,False,120000
skoda,yeti,2015,52500,diesel,8,manuelle,5.0,ww au maroc,oui,excellent,False,True,True,True,True,170000
skoda,superb,2014,155000,diesel,8,automatique,5.0,ww au maroc,non,trés bon,True,True,True,True,True,140000
skoda,yeti,2017,185000,diesel,8,manuelle,5.0,ww au maroc,oui,trés bon,True,True,True,True,True,155000
skoda,octavia,2010,195000,diesel,8,manuelle,5.0,non spécifié,non spécifié,trés bon,False,False,False,False,False,87000
skoda,octavia,2007,22500,diesel,8,automatique,5.0,dédouanée,non,excellent,True,True,True,False,True,100000
skoda,octavia,2009,2500,diesel,8,manuelle,5.0,non spécifié,non,trés bon,True,True,True,True,True,84000
skoda,rapid,2013,12500,diesel,6,manuelle,5.0,ww au maroc,non,excellent,False,True,False,True,True,110000
skoda,octavia,2012,225000,diesel,8,manuelle,5.0,non spécifié,non,non spécifié,False,False,False,False,False,120000
skoda,rapid,2015,155000,diesel,6,manuelle,5.0,importée neuve,non,excellent,True,True,True,True,True,120000
skoda,octavia,2008,225000,diesel,8,automatique,5.0,ww au maroc,non,trés bon,False,False,False,False,False,85000
skoda,superb,2012,32500,essence,8,manuelle,5.0,ww au maroc,non,trés bon,False,False,False,False,False,115000
skoda,octavia,2009,17500,essence,8,manuelle,5.0,ww au maroc,non,non spécifié,False,False,False,False,False,60000
skoda,octavia,2010,225000,diesel,8,--,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,88000
skoda,fabia,2019,27500,essence,6,manuelle,5.0,non spécifié,oui,excellent,False,False,False,False,False,125000
skoda,octavia,2016,135000,diesel,8,manuelle,5.0,ww au maroc,non,excellent,False,False,False,False,False,145000
skoda,fabia,2013,125000,essence,7,manuelle,5.0,ww au maroc,non,excellent,True,True,True,False,False,65000
skoda,superb,2009,145000,diesel,8,manuelle,5.0,ww au maroc,non spécifié,trés bon,True,True,True,True,False,100000
skoda,rapid,2014,145000,diesel,6,manuelle,5.0,ww au maroc,oui,trés bon,True,True,False,False,False,113000
skoda,fabia,2017,145000,essence,6,manuelle,5.0,non spécifié,non spécifié,trés bon,False,False,False,False,False,89000
skoda,octavia,2010,92500,diesel,8,manuelle,5.0,ww au maroc,non spécifié,trés bon,True,True,True,False,False,90000
skoda,octavia,2008,225000,diesel,8,manuelle,5.0,non spécifié,non spécifié,non spécifié,False,False,False,False,False,83000
skoda,octavia,2010,275000,diesel,8,manuelle,5.0,ww au maroc,non,trés bon,False,True,True,False,False,83000
skoda,octavia,2016,175000,diesel,8,automatique,5.0,ww au maroc,non,excellent,False,False,False,False,False,175000
skoda,octavia,2011,17500,diesel,8,manuelle,5.0,ww au maroc,non,trés bon,True,True,True,True,True,112000
