,Lien,Ville,Secteur,Marque,Modèle,Année-Modèle,Kilométrage,Type de carburant,Puissance fiscale,Boite de vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance,Prix
9153,https://www.avito.ma/fr/val_fleuri/voitures/Opel_Adam_Rocks_49456164.htm,Casablanca,Val Fleuri,Opel,ADAM,2018,30 000 - 34 999,Essence,7,Manuelle,3.0,WW au Maroc,Non,,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,130000
9154,https://www.avito.ma/fr/marrakech/voitures/Ford_focus_n9iya_49456146.htm,Marrakech,,Ford,Focus,2010,15 000 - 19 999,Diesel,7,Manuelle,,,,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,93000
9155,https://www.avito.ma/fr/rabat/voitures/Astra_cosmos__49456148.htm,Rabat,,Opel,Astra,2013,0 - 4 999,Diesel,7,Manuelle,5.0,WW au Maroc,,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,117000
9156,https://www.avito.ma/fr/berrechid/voitures/Peugeot_308_Diesel_49456092.htm,Berrechid,Toute la ville,Peugeot,308,2020,75 000 - 79 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,165000
9157,https://www.avito.ma/fr/casablanca/voitures/kongoo_mliha_li_bgha_marhba_49455944.htm,Casablanca,,Renault,Kangoo,2018,50 000 - 54 999,Diesel,5,Manuelle,3.0,WW au Maroc,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130000
9158,https://www.avito.ma/fr/rabat/voitures/BMW_520D_LUXURY_49455943.htm,Rabat,,BMW,Serie 5,2012,170 000 - 179 999,Diesel,8,Automatique,5.0,,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,178000
9159,https://www.avito.ma/fr/casablanca/voitures/Citro%C3%ABn_C5_automatique_49455915.htm,Casablanca,,Citroen,C5,2015,140 000 - 149 999,Diesel,8,Automatique,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,125000
9160,https://www.avito.ma/fr/medina_de_rabat/voitures/Bmw_535_d_49455749.htm,Rabat,Médina de Rabat,BMW,Serie 5,2009,200 000 - 249 999,Diesel,12,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115000
9161,https://www.avito.ma/fr/autre_secteur/voitures/Renault_Kadjar_en_excellente_%C3%A9tat__49455673.htm,Rabat,Autre secteur,Renault,Kadjar,2018,100 000 - 109 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,184000
9162,https://www.avito.ma/fr/biougra/voitures/Peugeot__diesel_hdi_49455643.htm,Biougra,,Peugeot,206+,2011,130 000 - 139 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Bon,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,62000
9163,https://www.avito.ma/fr/2_mars/voitures/Range_Rover_%C3%A9voque__49455631.htm,Casablanca,2 Mars,Land Rover,Range Rover Evoque,2016,110 000 - 119 999,Diesel,8,Automatique,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,256000
9164,https://www.avito.ma/fr/centre/voitures/Mercedes_Classe_A200_Pack_AMG_Import%C3%A9e_neuve_49455575.htm,El Jadida,Centre,Mercedes-Benz,Classe A,2022,0 - 4 999,Diesel,8,Automatique,5.0,Importée neuve,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,560000
9165,https://www.avito.ma/fr/autre_secteur/voitures/Ford_Focus_49455536.htm,Casablanca,Autre secteur,Ford,Focus,2018,70 000 - 74 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,146000
9166,https://www.avito.ma/fr/agadir/voitures/skoda__Octavia__49455507.htm,Agadir,,Skoda,Octavia,2009,15 000 - 19 999,Essence,8,Manuelle,5.0,WW au Maroc,Non,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
9167,https://www.avito.ma/fr/agdal/voitures/Serie_316d_pack_sport_en_parfait_etat_49455500.htm,Rabat,Agdal,BMW,Serie 3,2014,140 000 - 149 999,Diesel,8,Automatique,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,190000
9168,https://www.avito.ma/fr/hay_saada/voitures/vente_de_hyundai__49455447.htm,Fès,Hay Saada,Hyundai,Tucson,2019,60 000 - 64 999,Diesel,6,Automatique,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,295000
9169,https://www.avito.ma/fr/agadir/voitures/mini_Cooper__49455444.htm,Agadir,,mini,cooper,2007,120 000 - 129 999,Essence,8,Manuelle,3.0,WW au Maroc,Non,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78000
9170,https://www.avito.ma/fr/temara/voitures/Opel_Insignia_Turbo_2_0__49455436.htm,Temara,,Opel,Insignia,2010,85 000 - 89 999,Essence,11,Manuelle,5.0,WW au Maroc,Non,Excellent,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,65000
9171,https://www.avito.ma/fr/mhannech/voitures/fiesta_ford_49455427.htm,Tétouan,Mhannech,Ford,Fiesta,2015,150 000 - 159 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,93000
9172,https://www.avito.ma/fr/k%C3%A9nitra/voitures/ford_focus_ghia__49455120.htm,Kénitra,,Ford,Focus,2009,190 000 - 199 999,Diesel,7,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,87000
9173,https://www.avito.ma/fr/casablanca/voitures/Hyundai_Santa_Fe_Full_Options_BVA_49455039.htm,Casablanca,,Hyundai,Santa Fe,2011,200 000 - 249 999,Diesel,9,Automatique,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,110000
9174,https://www.avito.ma/fr/tanger/voitures/seat_toledo_49455008.htm,Tanger,,Seat,Toledo,2015,120 000 - 129 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,120000
9175,https://www.avito.ma/fr/casablanca/voitures/Volkswagen_49454978.htm,Casablanca,,Volkswagen,Caddy,2014,150 000 - 159 999,Diesel,6,Manuelle,3.0,Importée neuve,Non,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145000
9176,https://www.avito.ma/fr/rabat/voitures/Hyundai_tucson_en_tr%C3%A8s_bon_%C3%A9tat__49454958.htm,Rabat,,Hyundai,Tucson,2007,250 000 - 299 999,Diesel,8,Manuelle,5.0,,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67000
9177,https://www.avito.ma/fr/nouaceur/voitures/Megane__49652604.htm,Nouaceur,Toute la ville,Renault,Megane,2004,30 000 - 34 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65000
9178,https://www.avito.ma/fr/khouribga/voitures/Audi_A3_2008_diwana_2011_49652598.htm,Khouribga,,Audi,A3,2008,20 000 - 24 999,Diesel,8,Manuelle,5.0,Dédouanée,Non,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110000
9179,https://www.avito.ma/fr/agdal/voitures/%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_49652591.htm,Fès,Agdal,Toyota,RAV 4,2009,0 - 4 999,Diesel,9,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95000
9180,https://www.avito.ma/fr/casablanca/voitures/Peugeot_308_49652537.htm,Casablanca,,Peugeot,308,2011,160 000 - 169 999,Diesel,6,Manuelle,5.0,WW au Maroc,,,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,83000
9181,https://www.avito.ma/fr/berrechid/voitures/C220_cdi_berrechid__49652499.htm,Berrechid,Toute la ville,Mercedes-Benz,220,2000,250 000 - 299 999,Diesel,9,Manuelle,5.0,Dédouanée,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,78000
9182,https://www.avito.ma/fr/marjane_2/voitures/Audi_A3_2L_Sline_Mod%C3%A8le_2015_d%C3%A9d_2019_49652466.htm,Meknès,Marjane 2,Audi,A3,2015,170 000 - 179 999,Diesel,9,Automatique,5.0,Dédouanée,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,295000
9183,https://www.avito.ma/fr/tanger/voitures/seat_ateca__49652415.htm,Tanger,,Seat,Ateca,2021,45 000 - 49 999,Diesel,8,Automatique,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,280000
9184,https://www.avito.ma/fr/anfa/voitures/X5_Pack_m_bmw__49652409.htm,Casablanca,Anfa,BMW,X5,2008,200 000 - 249 999,Diesel,12,Automatique,5.0,Dédouanée,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75000
9185,https://www.avito.ma/fr/bourgogne/voitures/Seat_leon_2015_automatique__49652406.htm,Casablanca,Bourgogne,Seat,Leon,2015,120 000 - 129 999,Diesel,6,Automatique,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,150000
9186,https://www.avito.ma/fr/bourgogne/voitures/Seat_leon_2015_automatique__49652400.htm,Casablanca,Bourgogne,Seat,Leon,2015,120 000 - 129 999,Diesel,6,Automatique,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,150000
9187,https://www.avito.ma/fr/mekn%C3%A8s/voitures/_Volkswagen_passat_b6_49652392.htm,Meknès,,Volkswagen,Passat,2006,250 000 - 299 999,Diesel,8,Manuelle,5.0,,,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,83000
9188,https://www.avito.ma/fr/hamria/voitures/Logan__bon_%C3%A9tat__49652386.htm,Meknès,Hamria,Dacia,Logan,2008,170 000 - 179 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64000
9189,https://www.avito.ma/fr/centre/voitures/Mercedes_Benz_190_normal__49652383.htm,Fès,Centre,Mercedes-Benz,190,1993,400 000 - 449 999,Diesel,8,Manuelle,5.0,Dédouanée,Oui,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72000
9190,https://www.avito.ma/fr/el_kelaa_des_sraghna/voitures/%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9_%D9%83%D9%88%D9%86_%D9%88_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_49652370.htm,El Kelâa des Sraghna,Toute la ville,Renault,Kangoo,2014,120 000 - 129 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,110000
9191,https://www.avito.ma/fr/casablanca/voitures/Ford_Fiesta_49652365.htm,Casablanca,,Ford,Fiesta,2018,60 000 - 64 999,Diesel,7,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,100000
9192,https://www.avito.ma/fr/abattoirs/voitures/Mercedes_Benz_cla_49652358.htm,Agadir,Abattoirs,Mercedes-Benz,220,2014,130 000 - 139 999,Diesel,9,Automatique,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,260000
9193,https://www.avito.ma/fr/casablanca/voitures/opel_corsa_gs_line_plus_49652337.htm,Casablanca,,Opel,Corsa,2020,55 000 - 59 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,168000
9194,https://www.avito.ma/fr/el_jadida/voitures/M%C3%A9gane_4_excellent_%C3%A9tat__49652321.htm,El Jadida,,Renault,Megane 4,2017,60 000 - 64 999,Diesel,6,Manuelle,5.0,WW au Maroc,,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,144000
9195,https://www.avito.ma/fr/hay_salam/voitures/Berlingo_citroen_49652301.htm,Salé,Hay Salam,Citroen,Berlingo,2009,250 000 - 299 999,Diesel,7,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,62000
9196,https://www.avito.ma/fr/la%C3%A2youne/voitures/Toured_2010_49652302.htm,Laâyoune,,Volkswagen,Touareg,2010,25 000 - 29 999,Diesel,11,Automatique,5.0,WW au Maroc,Non,Bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,100000
9197,https://www.avito.ma/fr/tanger/voitures/Sprinter__49652237.htm,Tanger,,Mercedes-Benz,Sprinter,2018,250 000 - 299 999,Diesel,9,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,340000
9198,https://www.avito.ma/fr/settat/voitures/_Touran_49652228.htm,Settat,,Volkswagen,Touran,2010,20 000 - 24 999,Diesel,8,Manuelle,5.0,Dédouanée,Non,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,115000
9199,https://www.avito.ma/fr/saniat_rmal/voitures/Passat_b6_49652223.htm,Tétouan,Saniat Rmal,Volkswagen,Passat,2008,200 000 - 249 999,Diesel,8,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105000
9200,https://www.avito.ma/fr/tanger/voitures/Volkswagen_49652209.htm,Tanger,,Volkswagen,Tiguan,2008,180 000 - 189 999,Diesel,8,Automatique,5.0,Dédouanée,,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145000
9201,https://www.avito.ma/fr/larache/voitures/Renault_Kangoo__49652205.htm,Larache,Toute la ville,Renault,Kangoo,2019,0 - 4 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,142000
9202,https://www.avito.ma/fr/agadir/voitures/Suzuki__49652199.htm,Agadir,,Suzuki,Grand Vitara,2012,75 000 - 79 999,Essence,9,Manuelle,5.0,WW au Maroc,Non,Excellent,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,76000
9203,https://www.avito.ma/fr/la_gironde/voitures/BMW_118I__49652201.htm,Casablanca,La Gironde,BMW,Serie 1,2008,130 000 - 139 999,Essence,11,--,,WW au Maroc,,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69000
9204,https://www.avito.ma/fr/al_kodia/voitures/Fiat_punto_49652156.htm,El Jadida,Al Kodia,Fiat,Punto,2009,5 000 - 9 999,Essence,7,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
9205,https://www.avito.ma/fr/anfa/voitures/Clio_4_49652153.htm,Casablanca,Anfa,Renault,Clio,2016,5 000 - 9 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115000
9206,https://www.avito.ma/fr/ksar_el-kebir/voitures/Mercedes__49652152.htm,Ksar el-Kebir,Toute la ville,Mercedes-Benz,220,2000,0 - 4 999,Diesel,10,Manuelle,5.0,Dédouanée,Non,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,65000
9207,https://www.avito.ma/fr/casablanca/voitures/hyundai_i30_49652148.htm,Casablanca,,Hyundai,i 30,2013,190 000 - 199 999,Diesel,6,Automatique,5.0,WW au Maroc,Non,Bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,115000
9208,https://www.avito.ma/fr/agdal/voitures/BMW_s%C3%A9rie_5_%C3%A0_vendre_49652133.htm,Fès,Agdal,BMW,Serie 5,2011,150 000 - 159 999,Diesel,8,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,179000
9209,https://www.avito.ma/fr/mekn%C3%A8s/voitures/dacia_logan_49652114.htm,Meknès,,Dacia,Logan,2014,180 000 - 189 999,Diesel,6,Manuelle,5.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85000
9210,https://www.avito.ma/fr/casablanca/voitures/hyundai__49652111.htm,Casablanca,,Hyundai,H-100,2009,180 000 - 189 999,Diesel,7,Manuelle,5.0,WW au Maroc,Oui,,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,105000
9211,https://www.avito.ma/fr/t%C3%A9touan/voitures/cdi_220__49652107.htm,Tétouan,,Mercedes-Benz,220,1998,250 000 - 299 999,Diesel,8,Manuelle,5.0,Dédouanée,Non,Bon,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,66000
9212,https://www.avito.ma/fr/ain_sebaa/voitures/KIA_SPORTAGE_2_0_CRDI_GT_LINE_4X2_BVR_185CH__49396554.htm,Casablanca,Aïn Sebaâ,Kia,Sportage,2021,10 000 - 14 999,Diesel,8,Automatique,5.0,WW au Maroc,Non,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,327000
9213,https://www.avito.ma/fr/hay_dakhla/voitures/Skoda_Octavia_49396410.htm,Agadir,Hay Dakhla,Skoda,Octavia,2021,70 000 - 74 999,Diesel,8,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285000
9214,https://www.avito.ma/fr/ain_sebaa/voitures/OPEL_MOKKA_1_6_CDTI_INNOVATION_BVA_136CH__49396323.htm,Casablanca,Aïn Sebaâ,Opel,MOKKA,2018,75 000 - 79 999,Diesel,6,Automatique,5.0,WW au Maroc,Non,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,170000
9215,https://www.avito.ma/fr/tanger/voitures/Ford_focus__49396267.htm,Tanger,,Ford,Focus,2015,140 000 - 149 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,138000
9216,https://www.avito.ma/fr/ifrane/voitures/Toyota_Yaris_49396263.htm,Ifrane,,Toyota,Yaris,2018,80 000 - 84 999,Diesel,5,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,122000
9217,https://www.avito.ma/fr/taza/voitures/Volkswagen__49396234.htm,Taza,,Volkswagen,Caddy,2021,5 000 - 9 999,Diesel,8,Manuelle,5.0,,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,230000
9218,https://www.avito.ma/fr/tanger/voitures/mercedes_49396043.htm,Tanger,,Mercedes-Benz,Sprinter,1999,190 000 - 199 999,Diesel,12,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,170000
9219,https://www.avito.ma/fr/tanger/voitures/polo__49395966.htm,Tanger,,Volkswagen,Polo,2013,10 000 - 14 999,Essence,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,85000
9220,https://www.avito.ma/fr/el_jadida/voitures/kongo_dci__49395955.htm,El Jadida,,Renault,Kangoo,2012,130 000 - 139 999,Diesel,6,Manuelle,5.0,,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73000
